Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
242	99.431816	1.3523701	100.57809	97.18474	1000.0	7.66459	2.908085	30.7135	5.684696	972000	-1.0490417e-08	0.09483157	0.013671058	-0.03371696	-0.43753505	0.023702951	0.32275	1.0	608.6292886734009
243	93.11596	5.0336246	99.32127	86.54311	1000.0	7.5870523	2.8634894	30.878174	5.4320526	976000	4.9114227e-08	0.1610132	0.00086486887	-0.07342967	-0.43772212	0.01834837	0.17625	2.0	610.9201202392578
244	95.53444	0.56081724	96.11549	94.63864	1000.0	7.55981	2.7931812	28.921913	5.4784	980000	5.4478644e-08	0.095011674	0.012949309	-0.024325773	-0.43794453	0.028980957	0.3745	1.0	612.949036359787
245	95.789764	5.4541616	102.72661	88.946304	1000.0	7.529227	2.867941	30.828188	5.4615397	984000	2.2649765e-08	0.071504906	0.019472286	-0.01815619	-0.43806964	0.04025819	0.44575	2.0	615.247311592102
246	98.396286	3.021609	100.98662	93.50196	1000.0	7.6034074	2.969325	30.77399	5.4380774	988000	5.2452087e-09	0.064412445	0.031622693	-0.011772778	-0.43836352	0.05021845	0.51375	1.0	617.827180147171
247	95.41003	5.027033	99.5595	86.85695	1000.0	7.5162773	2.8653958	30.875706	5.3101387	992000	6.556511e-10	0.06254713	0.012534583	-0.008968465	-0.43859205	0.025502196	0.347	1.0	620.2747852802277
248	96.99209	2.5120788	100.256065	93.52386	1000.0	7.584181	2.9111772	30.994967	5.4160023	996000	3.8146974e-09	0.039856635	-0.0051967036	-0.0050895363	-0.43880603	0.015141697	0.199	66.0	623.2759449481964
249	92.92601	2.568407	95.958694	88.94476	1000.0	7.3808017	2.9069424	31.36387	5.1558757	1000000	-1.4781952e-08	0.08856579	0.014415472	-0.03156498	-0.46068063	0.033559233	0.4055	1.0	625.7757353782654
250	93.44589	3.4646592	98.52606	89.97754	1000.0	7.446821	2.7553046	29.665897	4.8588552	1004000	1.1444092e-08	0.053025864	0.008667067	-0.012136549	-0.46080422	0.019020949	0.27675	1.0	628.0560154914856
251	97.23816	1.5726237	99.169815	95.39909	1000.0	7.611082	2.8147566	29.613092	5.476172	1008000	4.172325e-08	0.06715025	0.010274031	-0.018786818	-0.46094856	0.020796582	0.27725	4.0	630.3786494731903
252	97.55795	1.5234677	99.74373	95.61003	1000.0	7.6415243	2.7744417	29.723265	5.786521	1012000	5.722046e-09	0.037431173	0.025095783	-0.016183382	-0.4614818	0.043207996	0.456	1.0	632.4293034076691
253	94.4784	4.429172	100.593414	89.14081	1000.0	7.7338448	2.7231019	30.042389	5.2764454	1016000	-3.7550926e-08	0.071071185	0.024374865	-0.024944201	-0.46160313	0.058395237	0.50925	1.0	634.7164165973663
254	99.238884	1.5032997	100.574776	96.739334	1000.0	7.7513356	2.8881938	29.557693	5.842801	1020000	2.6702882e-08	0.053922657	0.02762719	-0.026568078	-0.46170092	0.06697628	0.54075	1.0	636.8025448322296
255	99.25812	2.272049	101.70134	96.96354	1000.0	7.9487605	2.9235036	30.761662	6.0352516	1024000	3.015995e-08	0.027238157	0.025705567	-0.006796999	-0.4618053	0.045779463	0.46975	1.0	638.8745558261871
256	102.36364	1.6901474	103.99844	99.91558	1000.0	8.008712	2.9647846	30.960352	6.2472425	1028000	-2.2172928e-08	0.02810787	0.01215064	-0.006457025	-0.46196905	0.022537313	0.3275	1.0	641.4689095020294
257	98.88467	5.4432397	104.5892	93.26618	1000.0	8.008605	3.027248	31.129524	6.2298293	1032000	1.8835069e-08	0.041061126	0.018339425	-0.009875121	-0.46220297	0.0354667	0.41325	1.0	643.739018201828
258	101.98448	3.093869	105.24268	98.456795	1000.0	7.9975634	2.9367516	31.146715	6.1704183	1036000	5.722046e-09	0.028621627	0.009236958	-0.006300904	-0.46244633	0.020466883	0.24975	1.0	646.4404599666595
259	97.73044	4.6350513	101.88576	89.878235	1000.0	7.99883	2.8469284	30.425468	6.1764593	1040000	-2.861023e-09	0.05510044	0.0028281468	-0.022204485	-0.46270752	0.021337291	0.279	3.0	648.5046801567078
260	99.25318	1.8846596	101.1762	96.9458	1000.0	8.001342	2.9294803	31.165167	6.142513	1044000	-1.4781952e-08	0.04879329	0.0020323696	-0.009308483	-0.46383536	0.018059006	0.23825	1.0	651.1321730613708
261	84.02185	30.196451	104.468216	31.820301	1000.0	6.761054	3.9278486	31.690649	-4.2939973	1048000	4.053116e-09	1.7779902	-0.0013766286	-1.2255757	-0.46427357	0.020893337	0.3095	2.0	653.7675912380219
262	102.30601	3.9205637	107.89669	97.223175	1000.0	8.053449	2.9038568	31.506285	6.3420997	1052000	4.386902e-08	0.07500546	0.00033743048	-0.04132734	-0.46505103	0.019407904	0.26825	4.0	655.853364944458
263	98.37064	2.952678	101.08908	93.43419	1000.0	7.973417	2.8415093	30.835613	6.305869	1056000	4.2676927e-08	0.058922958	-0.0025843314	-0.017093055	-0.46644476	0.025073882	0.25825	2.0	657.9533579349518
264	101.60238	2.6793642	105.53038	98.173615	1000.0	8.018846	2.947532	30.077534	6.141754	1060000	8.678436e-08	0.05467116	-0.017042404	-0.024496062	-0.46713763	0.0073314123	0.08925	79.0	661.1743297576904
265	100.47917	3.6367092	104.10168	95.34558	1000.0	8.077382	2.8788793	30.492306	6.384197	1064000	-5.4836273e-09	0.045867246	-0.01377792	-0.013031602	-0.49387014	0.015616837	0.08625	21.0	663.3484477996826
266	103.42164	0.67754114	104.57162	102.83539	1000.0	8.154801	2.9431465	30.372492	6.421698	1068000	1.9311905e-08	0.022946686	-0.014940164	-0.010290775	-0.49965528	0.0061679864	0.06075	79.0	666.4202351570129
267	106.22179	0.59256005	107.222664	105.706795	1000.0	8.256948	3.0835166	31.18209	6.3754497	1072000	2.5749207e-08	0.025781095	-0.015511262	-0.007257724	-0.50706434	0.005755302	0.08375	79.0	669.2439277172089
268	102.69534	2.7991612	106.66467	98.77938	1000.0	8.217386	2.9075289	31.020878	6.387732	1076000	1.2397766e-08	0.02274115	-0.009486921	-0.008609984	-0.5293736	0.01686074	0.19	14.0	671.8028299808502
269	103.50636	0.5390311	104.291306	102.8524	1000.0	8.207958	2.902589	30.345194	6.5241704	1080000	-3.8206576e-08	0.021063987	-0.013006808	-0.008594407	-0.5292553	0.0083230855	0.07975	79.0	674.3333971500397
270	103.27544	2.6241498	105.77638	98.89985	1000.0	8.287701	2.9666088	30.908516	6.3846593	1084000	-1.2874604e-08	0.01844369	-0.0062785894	-0.0048314678	-0.5512752	0.01783405	0.2355	12.0	676.6780340671539
271	104.33566	1.3555504	106.15325	102.61262	1000.0	8.259462	2.936905	31.28367	6.3800564	1088000	-4.1842462e-08	0.013782276	-0.0067922133	-0.0035735266	-0.5543893	0.01864356	0.248	9.0	678.9932639598846
272	104.85926	2.128194	107.76243	101.88847	1000.0	8.307574	2.8996124	31.021849	6.599263	1092000	-6.6280364e-08	0.012435233	0.007296189	-0.0023336876	-0.5568046	0.022812622	0.31175	4.0	681.2721841335297
273	99.488434	1.4580272	101.642555	97.9467	1000.0	8.270252	2.7510855	29.163118	6.487619	1096000	2.1100044e-08	0.018971052	0.014762828	-0.006784507	-0.5578953	0.043528244	0.423	1.0	683.552412033081
274	104.59341	2.94514	108.00509	100.53017	1000.0	8.428008	2.9605448	31.191027	6.585057	1100000	-3.0755995e-08	0.0200046	0.009942253	-0.009163238	-0.55816984	0.021202443	0.33525	1.0	685.8259353637695
275	105.964325	0.7321463	106.885254	104.8409	1000.0	8.386535	2.9056985	30.213753	6.5572433	1104000	-3.242493e-08	0.01329924	0.007535864	-0.0058121146	-0.55843586	0.022500798	0.2655	1.0	688.4217963218689
276	102.91721	1.225514	103.866005	100.81944	1000.0	8.35253	2.9058907	30.699987	6.62922	1108000	-2.1219254e-08	0.017134368	-0.0124907615	-0.0032112254	-0.5586954	0.015057942	0.19925	70.0	691.4669160842896
277	107.01018	2.563779	110.99067	104.166	1000.0	8.454616	2.9450746	30.826635	6.5339284	1112000	8.1539156e-08	0.02163663	0.0046798224	-0.010223531	-0.57537687	0.015616813	0.2945	1.0	694.1008095741272
278	105.74123	2.1802306	108.530945	103.42143	1000.0	8.428253	3.0206578	31.022615	6.5811434	1116000	8.916855e-08	0.019264137	0.006704185	-0.0029409993	-0.575582	0.018062418	0.16075	4.0	696.2001523971558
279	105.52307	2.7273278	110.028435	102.811226	1000.0	8.410004	3.0123243	31.708345	6.5415773	1120000	-3.71933e-08	0.015443991	0.013432784	-0.006275518	-0.57695985	0.028340343	0.38375	1.0	698.274742603302
280	103.70678	0.83296794	104.902916	102.69317	1000.0	8.447668	2.9042282	29.56	6.583119	1124000	-1.192093e-10	0.0670711	0.017481824	-0.018528052	-0.5772746	0.058185313	0.5035	1.0	700.7949795722961
281	105.30657	2.3071504	107.7533	102.629395	1000.0	8.39303	2.9878254	30.875189	6.327447	1128000	3.528595e-08	0.02891478	0.020966848	-0.018479768	-0.5775796	0.036541767	0.4135	1.0	703.4393887519836
282	104.9211	3.627467	109.73387	100.034454	1000.0	8.487723	3.0591664	31.807539	6.4484086	1132000	-7.009506e-08	0.036914453	0.015170801	-0.015774805	-0.5778502	0.028116768	0.36075	1.0	705.8271999359131
283	105.82526	1.9326468	108.98627	104.123344	1000.0	8.408015	2.9991186	31.414827	5.957469	1136000	1.9073486e-08	0.04866224	0.006341099	-0.0046826974	-0.5781003	0.020668492	0.26	1.0	708.4848210811615
284	104.228516	1.6017727	106.26692	102.28271	1000.0	8.409936	2.8657713	29.928497	6.316556	1140000	7.05719e-08	0.029908435	0.0113400305	-0.01602025	-0.5783518	0.024484549	0.34625	1.0	710.4995033740997
285	104.36301	3.2293012	107.06936	99.02742	1000.0	8.528307	3.0547495	31.717894	6.5115414	1144000	4.9829485e-08	0.022859123	0.013283964	-0.0024783704	-0.5786011	0.026442988	0.3055	1.0	712.5570509433746
286	103.3203	2.9707997	106.6414	99.390305	1000.0	8.336336	2.9586518	31.64148	6.070334	1148000	-1.001358e-08	0.029825939	0.008118941	-0.0052364487	-0.57882863	0.022068594	0.3315	2.0	714.6139175891876
287	106.44253	0.95635545	107.481544	105.0931	1000.0	8.431656	3.1119306	31.864025	5.883443	1152000	-3.576279e-08	0.04460565	0.04461204	-0.01083196	-0.57918996	0.081991985	0.621	1.0	717.2564868927002
288	104.41654	2.2958152	107.21474	101.98014	1000.0	8.383202	2.9549677	30.470865	5.845448	1156000	5.2213668e-08	0.049927827	0.040844798	-0.02964145	-0.5793893	0.06666144	0.585	1.0	719.3006579875946
289	105.45455	4.533983	110.382996	99.63648	1000.0	8.495913	3.070578	32.245834	6.1594276	1160000	1.2040139e-08	0.04830106	0.037740275	-0.010557223	-0.57958543	0.06492265	0.559	1.0	721.8776836395264
290	102.32919	3.3527737	105.9745	98.3089	1000.0	8.348178	2.9447303	31.162943	5.9793262	1164000	3.862381e-08	0.025853409	0.03719208	-0.005740216	-0.5797974	0.064860396	0.55975	1.0	724.5413029193878
291	104.40187	2.8892488	108.067345	100.266396	1000.0	8.393598	2.9834952	31.962584	5.6837034	1168000	-3.004074e-08	0.06332208	0.02135528	-0.011894301	-0.5800394	0.0376503	0.40625	1.0	726.5960400104523
292	107.94994	1.1011481	109.155365	106.23519	1000.0	8.546601	2.998135	30.426638	6.2351995	1172000	2.6226044e-09	0.032061107	0.024752185	-0.018738566	-0.5803034	0.050812423	0.4735	1.0	729.1527256965637
293	84.11656	39.165524	107.692	16.295006	1000.0	8.373035	3.2434332	31.638876	-5.9333825	1176000	-1.1146069e-08	52.748863	0.00620139	-17.418262	-0.5805912	0.024767976	0.31425	1.0	731.1997151374817
294	108.09456	1.7280608	111.03695	106.59665	1000.0	7.0507	3.6642263	31.170942	-24.4962	1180000	-3.0994416e-09	4.633239	0.0033580163	-4.424073	-0.5808243	0.03148587	0.34875	1.0	733.77574467659
295	107.204926	1.9721924	109.77922	104.254555	1000.0	8.52838	3.0176919	30.860987	6.646872	1184000	9.846687e-08	0.10456327	0.014116355	-0.043563724	-0.5810427	0.020033667	0.347	1.0	736.034042596817
296	107.85712	2.1686792	110.09602	104.378365	1000.0	8.631961	3.044031	31.459541	6.594025	1188000	3.5762786e-09	0.18060409	0.012422927	-0.034313098	-0.58122766	0.037965897	0.43175	1.0	738.4534933567047
297	105.51235	4.010209	111.014885	100.815674	1000.0	8.607103	3.0425758	31.187595	6.6474056	1192000	9.536744e-10	0.05636248	0.009639565	-0.010797065	-0.58136666	0.025987834	0.3095	1.0	740.4552919864655
298	108.035805	1.4532738	109.96748	106.43402	1000.0	8.684078	3.0132277	30.867882	6.870638	1196000	7.390976e-09	0.048307013	0.0001407783	-0.01064967	-0.58144456	0.021387877	0.23425	2.0	742.4915633201599
299	106.66531	1.759599	108.27931	103.89785	1000.0	8.622365	2.990415	30.403545	6.7922864	1200000	5.6266785e-08	0.039062977	0.03756043	-0.007359121	-0.58154094	0.10582137	0.6045	1.0	744.5443153381348
